,date,daily_return
148,2015-08-06,-0.0083051649320681
149,2015-08-07,-0.0018469570471374534
150,2015-08-10,0.012229548587425008
151,2015-08-11,-0.01631780507681057
152,2015-08-12,-0.00035440970112267167
153,2015-08-13,-6.809734821742832e-05
154,2015-08-14,0.004788652257428525
155,2015-08-17,0.006110414479597353
156,2015-08-18,-0.0024680693962763527
157,2015-08-19,-0.003618584928704643
158,2015-08-20,-0.01473014498554174
159,2015-08-21,-0.03813212398896158
160,2015-08-24,-0.02714054852286958
161,2015-08-25,-0.010173316890600918
162,2015-08-26,0.040839885565852246
163,2015-08-27,0.020846541743740375
164,2015-08-28,-0.0026425002846654695
165,2015-08-31,-0.004727015643725926
166,2015-09-01,-0.02683656577915922
167,2015-09-02,0.01930933016099627
168,2015-09-03,-0.0022798814592969304
169,2015-09-04,-0.013626446736906859
170,2015-09-08,0.0230542028403988
171,2015-09-09,-0.012302988357386703
172,2015-09-10,0.006087443328477421
173,2015-09-11,0.0050827173592241925
174,2015-09-14,-0.00026603046721292227
175,2015-09-15,0.013198654936242305
176,2015-09-16,0.005640485167317334
177,2015-09-17,-0.006005481232076171
178,2015-09-18,-0.011211264706625403
179,2015-09-21,0.008907319720067135
180,2015-09-22,-0.007671690343658227
181,2015-09-23,-0.00032933250248376493
182,2015-09-24,-0.003242334699100913
183,2015-09-25,0.016685769984129153
184,2015-09-28,-0.015428470601985711
185,2015-09-29,-0.006206811241677511
186,2015-09-30,0.011441240493277641
187,2015-10-01,0.0031930721435425966
188,2015-10-02,0.00853701555600176
189,2015-10-05,0.00750552086111158
190,2015-10-06,-0.003554214236474055
191,2015-10-07,0.0027950254194631196
192,2015-10-08,0.004060087986440414
193,2015-10-09,0.0013374296358386294
194,2015-10-12,0.0034201500981781755
195,2015-10-13,-0.001152745898680673
196,2015-10-14,-0.005866689166223802
197,2015-10-15,0.01868951586945614
198,2015-10-16,0.00518020104740137
199,2015-10-19,0.004943640455483277
200,2015-10-20,0.001950900087813141
201,2015-10-21,-0.007452091933825598
202,2015-10-22,0.012087710243198335
203,2015-10-23,0.02172670214807057
204,2015-10-26,0.0015723431312685554
205,2015-10-27,-0.0034686919876107335
206,2015-10-28,0.012711363232182048
207,2015-10-29,-0.0002003552686083448
208,2015-10-30,-0.00627374756716483
209,2015-11-02,0.007941492206768208
210,2015-11-03,0.0053092289150696945
211,2015-11-04,-0.000815829376660087
212,2015-11-05,0.002742673417178273
213,2015-11-06,0.0076204019220812245
214,2015-11-09,-0.008675279101600895
215,2015-11-10,-0.004939317496558692
216,2015-11-11,-0.0038808391505363166
217,2015-11-12,-0.01087335704808656
218,2015-11-13,-0.014409003341635139
219,2015-11-16,0.011828086615981085
220,2015-11-17,-0.003660168566880985
221,2015-11-18,0.016657916902325074
222,2015-11-19,0.001036530066878104
223,2015-11-20,0.010682919673341939
224,2015-11-23,-0.004084637320309989
225,2015-11-24,-6.0010891370561214e-05
226,2015-11-25,0.00016935735033598692
227,2015-11-27,0.0026120034554682104
228,2015-11-30,-0.0023906433354659615
229,2015-12-01,0.007810002033757012
230,2015-12-02,-0.0056148390103403995
231,2015-12-03,-0.01625766176566186
232,2015-12-04,0.022591131272344512
233,2015-12-07,-0.005295157941211268
234,2015-12-08,-0.00436880889245192
235,2015-12-09,-0.011288483069834843
236,2015-12-10,0.0037444592188746032
237,2015-12-11,-0.017079665845752698
238,2015-12-14,0.004513443647492625
239,2015-12-15,0.009285127231177803
240,2015-12-16,0.013332228900406166
241,2015-12-17,-0.011909078684210844
242,2015-12-18,-0.021098464009207514
243,2015-12-21,0.006842153396434046
244,2015-12-22,0.008856399786069096
245,2015-12-23,0.0028070317012051484
246,2015-12-24,-0.004320508738801844
247,2015-12-28,-0.0010272586796719737
248,2015-12-29,0.00891740466002897
249,2015-12-30,-0.007217546554022636
250,2015-12-31,-0.01084760299057925
251,2016-01-04,-0.012526790460251023
252,2016-01-05,-0.0027929987072706675
253,2016-01-06,-0.013143998912700725
254,2016-01-07,-0.022877680634314796
255,2016-01-08,-0.00470048954055234
256,2016-01-11,0.00449882861247408
257,2016-01-12,0.005828631235512436
258,2016-01-13,-0.019783557277711833
259,2016-01-14,0.013414759282863014
260,2016-01-15,-0.02269405239256576
261,2016-01-19,0.0028740760636167665
262,2016-01-20,-0.004917161766249297
263,2016-01-21,0.0004361690393010073
264,2016-01-22,0.021097406350695364
265,2016-01-25,-0.011895648989994819
266,2016-01-26,0.016465239407773606
267,2016-01-27,-0.015395127913056023
268,2016-01-28,0.01158797371139232
269,2016-01-29,0.02553441649093567
270,2016-02-01,-0.0014324786949808318
271,2016-02-02,-0.021107524951892203
272,2016-02-03,0.0033703689920986154
273,2016-02-04,0.00015486051229351365
274,2016-02-05,-0.022934230077302466
275,2016-02-08,-0.011714921992076808
276,2016-02-09,-8.336095390310607e-05
277,2016-02-10,0.0027596015184434665
278,2016-02-11,-0.013366452472131224
279,2016-02-12,0.011495502180035875
280,2016-02-16,0.015050518119450252
281,2016-02-17,0.009797943108451794
282,2016-02-18,-0.0029254636184081525
283,2016-02-19,0.0009757757292057641
284,2016-02-22,0.00965514248900401
285,2016-02-23,-0.013210089780638675
286,2016-02-24,0.0057123225568353605
287,2016-02-25,0.014727937254157688
288,2016-02-26,0.00041907668844776917
289,2016-02-29,-0.005149937927323744
290,2016-03-01,0.02554626950189692
291,2016-03-02,-0.001063889140166625
292,2016-03-03,-0.0016073489514133944
293,2016-03-04,0.00220121850928403
294,2016-03-07,-0.013015339209289392
295,2016-03-08,-0.0031883367735260552
296,2016-03-09,-0.002422323920698734
297,2016-03-10,0.001727849195648399
298,2016-03-11,0.01274602444143681
299,2016-03-14,0.0021747268627729643
300,2016-03-15,0.0043962598252923635
301,2016-03-16,0.0031572038807088877
302,2016-03-17,0.006640039061441087
303,2016-03-18,0.0027886108702874046
304,2016-03-21,0.005581703760287977
305,2016-03-22,0.0005276776112977008
306,2016-03-23,-0.008110067954887052
307,2016-03-24,-0.004206137931667223
308,2016-03-28,-0.002475044036925593
309,2016-03-29,0.009969506352292842
310,2016-03-30,0.006573048063739612
311,2016-03-31,-0.0028763980625257125
312,2016-04-01,0.007620139990137022
313,2016-04-04,-0.007484977128925776
314,2016-04-05,-0.0071126511507897386
315,2016-04-06,0.005504293242470555
316,2016-04-07,-0.011063597201068979
317,2016-04-08,-0.0028281527519047785
318,2016-04-11,-0.001533533548377275
319,2016-04-12,0.008637056926466146
320,2016-04-13,0.01467018922812369
321,2016-04-14,0.0011289984542165955
322,2016-04-15,-0.004201261111113276
323,2016-04-18,0.0012997294801304704
324,2016-04-19,0.006901807514468112
325,2016-04-20,0.004606559758404359
326,2016-04-21,-0.00162232925137667
327,2016-04-22,-0.012295649498658422
328,2016-04-25,-0.001914821904053835
329,2016-04-26,-0.002447310427518625
330,2016-04-27,-0.012363083205546927
331,2016-04-28,-0.012871441609603582
332,2016-04-29,-0.0017471531788475474
333,2016-05-02,0.007340561984656437
334,2016-05-03,-0.003411278236340088
335,2016-05-04,-0.006642103477528144
336,2016-05-05,-0.0021476838445740687
337,2016-05-06,0.00010880532595865166
338,2016-05-09,0.0001516019724942294
339,2016-05-10,0.011695017554931901
340,2016-05-11,-0.00981644391961847
341,2016-05-12,-0.0013952089895427691
342,2016-05-13,-0.007160387577730186
343,2016-05-16,0.008658550566645835
344,2016-05-17,-0.005419455959794716
345,2016-05-18,0.006016916196294052
346,2016-05-19,-0.007141503340699746
347,2016-05-20,0.0019528570696750592
348,2016-05-23,-0.0010028668691524887
349,2016-05-24,0.011818621831828512
350,2016-05-25,0.007797226716935819
351,2016-05-26,-0.003113867693083386
352,2016-05-27,0.0036761732725996035
353,2016-05-31,-0.00289124552643573
354,2016-06-01,-0.0025061821664671444
355,2016-06-02,-0.000117932699549574
356,2016-06-03,-0.008836966827718819
357,2016-06-06,0.008111152262240321
358,2016-06-07,-0.0043416269980336274
359,2016-06-08,0.0008018236880775567
360,2016-06-09,0.002051979559754104
361,2016-06-10,-0.005381889065113469
362,2016-06-13,-0.00825397397372892
363,2016-06-14,-0.005813669128194366
364,2016-06-15,-0.0015121075277464418
365,2016-06-16,0.001515883705965264
366,2016-06-17,-0.006684181412256589
367,2016-06-20,0.006190178445631115
368,2016-06-21,0.005929117603039126
369,2016-06-22,-0.0014398171405560825
370,2016-06-23,0.0095640415813474
371,2016-06-24,-0.031321197485213934
372,2016-06-27,-0.009028492448902468
373,2016-06-28,0.015936538476776785
374,2016-06-29,0.016521517453958925
375,2016-06-30,0.011517944779535497
376,2016-07-01,0.0012205749109992533
377,2016-07-05,-0.006523624990612309
378,2016-07-06,0.005404036115387513
379,2016-07-07,0.0029368270317769243
380,2016-07-08,0.011149515740062817
381,2016-07-11,0.003937905225062187
382,2016-07-12,0.011480537874799406
383,2016-07-13,0.0008163831910209033
384,2016-07-14,0.011293341143781508
385,2016-07-15,-0.003364732889615401
386,2016-07-18,0.004340747113316134
387,2016-07-19,-0.0018599180725054846
388,2016-07-20,0.008872311880961591
389,2016-07-21,-0.005655649893886722
390,2016-07-22,0.0001401719196066617
391,2016-07-25,-2.8790801848959417e-05
392,2016-07-26,-0.0027419217776932653
393,2016-07-27,0.00459429832881575
394,2016-07-28,-0.00021384146859565136
395,2016-07-29,0.0002899019500046125
396,2016-08-01,0.0013987425793570989
397,2016-08-02,-0.0071816154346529115
398,2016-08-03,0.0035005028746514224
399,2016-08-04,0.0016042640219205535
400,2016-08-05,0.01273763155702882
401,2016-08-08,0.0018246684187777015
402,2016-08-09,0.0005812090747343744
403,2016-08-10,-0.005293976410091721
404,2016-08-11,0.008768997344880815
405,2016-08-12,-0.0030405521332937243
406,2016-08-15,0.004461713715556013
407,2016-08-16,-0.0031100199495665702
408,2016-08-17,0.0015190929519891822
409,2016-08-18,0.0008968443857738327
410,2016-08-19,0.00739342570311726
411,2016-08-22,-0.0029197108251567197
412,2016-08-23,0.005218515733531914
413,2016-08-24,-0.0003218289023659963
414,2016-08-25,-0.003389106068783976
415,2016-08-26,-0.0014662819158931647
416,2016-08-29,0.0007975959700526281
417,2016-08-30,-0.0012767880323447387
418,2016-08-31,-0.0023655820730850464
419,2016-09-01,0.0036798602993615356
420,2016-09-02,0.0006911160926822605
421,2016-09-06,-0.00171687140484547
422,2016-09-07,0.002257434660508077
423,2016-09-08,-0.007831559246037336
424,2016-09-09,-0.0143581242599314
425,2016-09-12,0.01187632336977385
426,2016-09-13,-0.006776681900438984
427,2016-09-14,0.0031071327300513547
428,2016-09-15,0.011938162619474058
429,2016-09-16,-0.004679177534329858
430,2016-09-19,-0.003714692002144722
431,2016-09-20,0.00022751420897693794
432,2016-09-21,0.006150283148083282
433,2016-09-22,0.003783119273759509
434,2016-09-23,-0.008496616999239315
435,2016-09-26,-0.009648784542369431
436,2016-09-27,0.009698667029117463
437,2016-09-28,-0.0046054155439513075
438,2016-09-29,-0.016285820089803255
439,2016-09-30,0.0074657065467909735
440,2016-10-03,0.00011280006253963278
441,2016-10-04,0.00015201698093553778
442,2016-10-05,0.0072392289514445
443,2016-10-06,0.0011753658359771296
444,2016-10-07,0.0033252167965053805
445,2016-10-10,0.005454100189657068
446,2016-10-11,-0.007731809281830833
447,2016-10-12,0.004136787105336531
448,2016-10-13,-0.003937263977146181
449,2016-10-14,0.0028741107666261827
450,2016-10-17,-0.002773985226486488
451,2016-10-18,0.0002195299124793732
452,2016-10-19,0.002244722716287376
453,2016-10-20,0.00021528275387903815
454,2016-10-21,0.002151921289716495
455,2016-10-24,0.005476606830769317
456,2016-10-25,-0.00142887150760329
457,2016-10-26,0.002508395839306188
458,2016-10-27,-0.00011669452794064922
459,2016-10-28,-0.002143829698680537
460,2016-10-31,-0.004722891781766257
461,2016-11-01,-0.006237604765666735
462,2016-11-02,-0.0026745476760778293
463,2016-11-03,-0.0018812673412624845
464,2016-11-04,-0.001669469552956046
465,2016-11-07,0.01786538942254333
466,2016-11-08,0.0027775357323033554
467,2016-11-09,0.015457235961617669
468,2016-11-10,-0.004381642390266059
469,2016-11-11,0.003296500768932341
470,2016-11-14,-0.007169484745295385
471,2016-11-15,0.005837255239349804
472,2016-11-16,0.003658988041728146
473,2016-11-17,0.008593539797857928
474,2016-11-18,-0.0026461307215329714
475,2016-11-21,0.00393403200745027
476,2016-11-22,-0.0017801309958896015
477,2016-11-23,-0.0021999112605208568
478,2016-11-25,0.002768886335657691
479,2016-11-28,-0.004721987391229764
480,2016-11-29,1.761868294532862e-05
481,2016-11-30,-0.0010939765460179424
482,2016-12-01,0.005638595088599718
483,2016-12-02,-0.001590582018805352
484,2016-12-05,0.010716521467196814
485,2016-12-06,-0.0021800500601275737
486,2016-12-07,0.011998099266045975
487,2016-12-08,0.0023086264674363395
488,2016-12-09,0.007619986827427778
489,2016-12-12,0.00038285335527330833
490,2016-12-13,0.009239692964688179
491,2016-12-14,-0.002904585372715901
492,2016-12-15,0.00226646528031646
493,2016-12-16,-0.0050953675990133025
494,2016-12-19,0.003849777591202402
495,2016-12-20,0.006375098521601861
496,2016-12-21,0.0003668724155997103
497,2016-12-22,-0.0024115859302518265
498,2016-12-23,0.0001251791399247952
499,2016-12-27,-0.0007443139192918515
500,2016-12-28,-0.0042839289323175125
501,2016-12-29,-0.001390261618127355
502,2016-12-30,-0.002958154649585265
503,2017-01-03,0.00826797130674432
504,2017-01-04,0.004018006678445758
505,2017-01-05,0.001095095802991498
506,2017-01-06,0.0082368564552807
507,2017-01-09,-0.001551051912497766
508,2017-01-10,-0.0012746841629652675
509,2017-01-11,0.0011419705726155487
510,2017-01-12,-0.004654101405720643
511,2017-01-13,0.002113218613936814
512,2017-01-17,-0.0035895349119965557
513,2017-01-18,-0.0026497571156997002
514,2017-01-19,-0.004766389944271308
515,2017-01-20,0.00271654624646516
516,2017-01-23,0.0007442068733141614
517,2017-01-24,-0.0006889068477709584
518,2017-01-25,0.00842138422914571
519,2017-01-26,0.0006820995401193541
520,2017-01-27,0.0020702636891229208
521,2017-01-30,-0.004722245793187416
522,2017-01-31,-0.005021062584083566
523,2017-02-01,0.00739167555011245
524,2017-02-02,-0.0015863388115507718
525,2017-02-03,0.009572677785406773
526,2017-02-06,0.0016282592339482696
527,2017-02-07,0.0007693729886085505
528,2017-02-08,0.0023699093302533324
529,2017-02-09,0.011444919901660178
530,2017-02-10,0.005081480721747905
531,2017-02-13,0.006326839728508731
532,2017-02-14,0.00709095495978217
533,2017-02-15,0.0030394948052756697
534,2017-02-16,-0.000926168036275204
535,2017-02-17,0.003820470320438049
536,2017-02-21,0.004789536388592157
537,2017-02-22,0.002417315864951017
538,2017-02-23,-0.00040237081808065296
539,2017-02-24,0.001178373574961732
540,2017-02-27,5.303909700871442e-05
541,2017-02-28,-0.002661299572534217
542,2017-03-01,0.013798586628148785
543,2017-03-02,-0.0046644790648858675
544,2017-03-03,0.00018141401848032558
545,2017-03-06,-0.0010002636431904336
546,2017-03-07,-0.0007063934554930748
547,2017-03-08,0.0006637024096297732
548,2017-03-09,0.0016357379971659557
549,2017-03-10,0.00012553198103202573
550,2017-03-13,0.0008201315389222519
551,2017-03-14,0.0011469996586009534
552,2017-03-15,0.005363023008656842
553,2017-03-16,0.00028861511805357287
554,2017-03-17,-0.0036686600744339696
555,2017-03-20,0.0027578112566023372
556,2017-03-21,-0.013431465682832981
557,2017-03-22,-0.011191554736962945
558,2017-03-23,0.0034007504849417553
559,2017-03-24,-0.0011036610683452653
560,2017-03-27,-0.002722557081021013
561,2017-03-28,0.008302703992330681
562,2017-03-29,-0.0011110545098315966
563,2017-03-30,0.0001399372112515547
564,2017-03-31,-0.0022974379212890735
565,2017-04-03,-0.001462909898879577
566,2017-04-04,4.741493047974486e-05
567,2017-04-05,-0.00243937079233354
568,2017-04-06,0.0018268637392396335
569,2017-04-07,-0.0013040359649276142
570,2017-04-10,-0.0012209271403501444
571,2017-04-11,-0.002537397896689749
572,2017-04-12,0.0026840789329295018
573,2017-04-13,-0.00471244759294017
574,2017-04-17,0.008794993730016678
575,2017-04-18,-0.016075980795672098
576,2017-04-19,-0.004043369534468231
577,2017-04-20,0.008768035425710906
578,2017-04-21,-0.0014396573324999497
579,2017-04-24,0.009027515208621252
580,2017-04-25,0.005096416563244522
581,2017-04-26,-0.002117932072741493
582,2017-04-27,0.002229676720051175
583,2017-04-28,-0.001973900091253408
584,2017-05-01,0.003579217759592482
585,2017-05-02,0.001765820078819631
586,2017-05-03,-0.0022050195966981027
587,2017-05-04,0.00010032236843593057
588,2017-05-05,0.00044264902135764
589,2017-05-08,0.0027419919719448124
590,2017-05-09,0.0019285018143475813
591,2017-05-10,-0.0007145505953556167
592,2017-05-11,-0.0011005807285270888
593,2017-05-12,0.0005387222719405995
594,2017-05-15,0.005832223019481087
595,2017-05-16,0.0016819436596750058
596,2017-05-17,-0.024336656182650653
597,2017-05-18,0.0042843903686061585
598,2017-05-19,0.0010215680216463865
599,2017-05-22,0.002986489051714254
600,2017-05-23,0.006351167724188724
601,2017-05-24,0.0032253425842741373
602,2017-05-25,0.0036067611111047036
603,2017-05-26,0.0011683482965140813
604,2017-05-30,-0.0014864291214331097
605,2017-05-31,-0.006673033934612166
606,2017-06-01,0.0038492540637199367
607,2017-06-02,0.007918811875483517
608,2017-06-05,0.0008753878141673315
609,2017-06-06,0.0004764607470805534
610,2017-06-07,0.004042270376904633
611,2017-06-08,0.0010014922964109647
612,2017-06-09,-0.0029504554948542633
613,2017-06-12,-0.002806864913624684
614,2017-06-13,0.006328306144834666
615,2017-06-14,0.0017425550202746565
616,2017-06-15,-0.00904953804863029
617,2017-06-16,-0.006465094779673403
618,2017-06-19,0.012022113254782035
619,2017-06-20,-0.005180697624642455
620,2017-06-21,0.0036292869541134473
621,2017-06-22,-0.0012403165040963675
622,2017-06-23,0.0024389659951796474
623,2017-06-26,0.0025179413166867737
624,2017-06-27,-0.00788634291805868
625,2017-06-28,0.005865234131914317
626,2017-06-29,-0.006281314905913402
627,2017-06-30,0.017753081494124148
628,2017-07-03,0.0006367931119968242
629,2017-07-05,0.0012769658168228623
630,2017-07-06,-0.006559246821981379
631,2017-07-07,0.005514841667064338
632,2017-07-10,0.0038533613649282964
633,2017-07-11,-0.0006332848202496516
634,2017-07-12,0.004434151154969072
635,2017-07-13,0.0044113956794512976
636,2017-07-14,0.003142932373876051
637,2017-07-17,0.0008512713959510128
638,2017-07-18,-0.0018742993568157825
639,2017-07-19,0.0030679738281438646
640,2017-07-20,0.00608731588160583
641,2017-07-21,-0.0014257850839104883
642,2017-07-24,-0.006636146181386423
643,2017-07-25,0.004377133559752713
644,2017-07-26,-0.0036063757789716903
645,2017-07-27,-0.005617592488145907
646,2017-07-28,0.0037717753386406604
647,2017-07-31,0.0026601531154638045
648,2017-08-01,0.004744705152233352
649,2017-08-02,0.005101150883770435
650,2017-08-03,-0.000780597037806218
651,2017-08-04,0.005589576690481449
652,2017-08-07,0.004272482706987049
653,2017-08-08,-0.0003638240378272992
654,2017-08-09,0.002033198339798794
655,2017-08-10,-0.014559342509133315
656,2017-08-11,0.0026176127303244264
657,2017-08-14,0.010128053234435497
658,2017-08-15,-0.001892855927464034
659,2017-08-16,-0.000400385433215849
660,2017-08-17,-0.013683281574272415
661,2017-08-18,-0.008133652003654011
662,2017-08-21,-0.004474216226216846
663,2017-08-22,0.010414017916963447
664,2017-08-23,-0.0060039879215595645
665,2017-08-24,0.00043339575427153926
666,2017-08-25,-0.00010421888720230942
667,2017-08-28,-0.0008348160462072346
668,2017-08-29,-0.0008435175216583787
669,2017-08-30,0.0022587482293815464
670,2017-08-31,0.006675934431237905
671,2017-09-01,0.0003759971292520152
672,2017-09-05,-0.012221251976372019
673,2017-09-06,0.0006560229747540669
674,2017-09-07,-0.00039318440883894933
675,2017-09-08,-0.004215489104986938
676,2017-09-11,0.013895357880855436
677,2017-09-12,0.0040151372438903665
678,2017-09-13,0.0006612695190556545
679,2017-09-14,0.0019194794911623636
680,2017-09-15,0.00207122729660165
681,2017-09-18,0.0008489723650275063
682,2017-09-19,0.001126640453120962
683,2017-09-20,-0.004815063685789461
684,2017-09-21,-0.006275637255191989
685,2017-09-22,-0.0015996689824396679
686,2017-09-25,-0.004326317272662352
687,2017-09-26,0.003354206832993462
688,2017-09-27,0.0005584273452797536
689,2017-09-28,-0.0008836033813310017
690,2017-09-29,0.0014361033663885844
691,2017-10-02,0.004666620624414143
692,2017-10-03,0.000984010326200438
693,2017-10-04,0.002465020482344408
694,2017-10-05,0.009370149056458386
695,2017-10-06,0.0009023740468412068
696,2017-10-09,-0.003957713292064445
697,2017-10-10,0.0007451394030081887
698,2017-10-11,0.0035721031422742706
699,2017-10-12,-0.0014924418114492998
700,2017-10-13,0.0004718650867083484
701,2017-10-16,0.006981188625414402
702,2017-10-17,0.004831695284453772
703,2017-10-18,0.005343318585438966
704,2017-10-19,-0.001691971808144401
705,2017-10-20,0.007721033551197443
706,2017-10-23,0.0014316886630193664
707,2017-10-24,1.2256355586061598e-05
708,2017-10-25,0.002306009798573914
709,2017-10-26,0.006589141821044189
710,2017-10-27,0.014508644888898303
711,2017-10-30,-0.0017099960087273232
712,2017-10-31,0.0003709535718950828
713,2017-11-01,0.0005089622195648057
714,2017-11-02,0.004697924553906196
715,2017-11-03,0.0044458746914538575
716,2017-11-06,0.0021855322622351472
717,2017-11-07,-0.005835778310846309
718,2017-11-08,0.006905616832220932
719,2017-11-09,-0.0013021683436363182
720,2017-11-10,-0.0024278373630666726
721,2017-11-13,-0.0006572817276273577
722,2017-11-14,-0.004356116950658028
723,2017-11-15,-0.000967029958374686
724,2017-11-16,0.005093865455044157
725,2017-11-17,0.0021301836622300134
726,2017-11-20,0.0002795586417285538
727,2017-11-21,0.005810779574305439
728,2017-11-22,-0.002725125388476771
729,2017-11-24,0.001601065499692628
730,2017-11-27,0.0017113702807172065
731,2017-11-28,0.005996302418642581
732,2017-11-29,-0.0011863052884049411
733,2017-11-30,0.008366069594222987
734,2017-12-01,0.00011740766059986583
735,2017-12-04,-0.005695782280654697
736,2017-12-05,0.0010980783809275902
737,2017-12-06,-0.0004065388421507942
738,2017-12-07,0.0028041929415300276
739,2017-12-08,0.007129835785846702
740,2017-12-11,0.007169034803665253
741,2017-12-12,0.00806735609947298
