date,AAPL,GS,JNJ,MSFT,NKE,cash
2015-02-18,0.13885028660297394,0.17565777897834778,0.20364846289157867,0.13885028660297394,0.20414283871650696,0.13885028660297394
2015-02-19,0.14071960747241974,0.18741375207901,0.19426117837429047,0.14071960747241974,0.19440895318984985,0.14247694611549377
2015-02-20,0.14063780009746552,0.1940159946680069,0.19009460508823395,0.14063780009746552,0.1900050789117813,0.1446087509393692
2015-02-23,0.14482079446315765,0.1968788057565689,0.17730310559272766,0.14482079446315765,0.1813983917236328,0.1547781080007553
2015-02-24,0.14991846680641174,0.19523485004901886,0.16117365658283234,0.14524789154529572,0.1915833055973053,0.15684182941913605
2015-02-25,0.16881026327610016,0.18437956273555756,0.14994719624519348,0.1529434770345688,0.19116860628128052,0.15275084972381592
2015-02-26,0.1789153516292572,0.17339934408664703,0.1435410976409912,0.14806459844112396,0.20624825358390808,0.14983129501342773
2015-02-27,0.2198772132396698,0.1634003072977066,0.14328895509243011,0.15493784844875336,0.1752067506313324,0.14328895509243011
2015-03-02,0.21369512379169464,0.16254892945289612,0.1433330476284027,0.15687064826488495,0.18021917343139648,0.1433330476284027
2015-03-03,0.21288004517555237,0.1625138819217682,0.14339302480220795,0.15710599720478058,0.18071401119232178,0.14339302480220795
2015-03-04,0.22323985397815704,0.16251161694526672,0.1445913463830948,0.15448583662509918,0.17058001458644867,0.1445913463830948
2015-03-05,0.16941890120506287,0.18408316373825073,0.14717243611812592,0.1562449187040329,0.1932627111673355,0.1498178392648697
2015-03-06,0.23980775475502014,0.1626916080713272,0.13946574926376343,0.15002426505088806,0.16854487359523773,0.13946574926376343
2015-03-09,0.16918987035751343,0.1882590353488922,0.15286970138549805,0.13624048233032227,0.1758948415517807,0.17754611372947693
2015-03-10,0.1693614423274994,0.1871471107006073,0.15139709413051605,0.13648071885108948,0.1754465103149414,0.18016715347766876
2015-03-11,0.151063472032547,0.1795126050710678,0.174981027841568,0.1371428519487381,0.1900070756673813,0.16729290783405304
2015-03-12,0.1428557187318802,0.1798735409975052,0.18445095419883728,0.1394502818584442,0.19042475521564484,0.16294477880001068
2015-03-13,0.14078707993030548,0.1822758913040161,0.19265368580818176,0.14078707993030548,0.1831003576517105,0.16039592027664185
2015-03-16,0.14036332070827484,0.18302148580551147,0.193765327334404,0.14036332070827484,0.183198943734169,0.15928761661052704
2015-03-17,0.15148702263832092,0.17913493514060974,0.19224490225315094,0.15113689005374908,0.17485934495925903,0.15113689005374908
2015-03-18,0.14021296799182892,0.18337978422641754,0.1942053884267807,0.14021296799182892,0.1832752674818039,0.15871360898017883
2015-03-19,0.145782008767128,0.1936284750699997,0.18394319713115692,0.145782008767128,0.17298705875873566,0.15787722170352936
2015-03-20,0.16440242528915405,0.1894230991601944,0.16590256989002228,0.15010535717010498,0.16249404847621918,0.16767245531082153
2015-03-23,0.23812535405158997,0.15820226073265076,0.14120392501354218,0.15055876970291138,0.17070578038692474,0.14120392501354218
2015-03-24,0.2290538251399994,0.15974381566047668,0.1419820934534073,0.1528475135564804,0.17439068853855133,0.1419820934534073
2015-03-25,0.2268601655960083,0.16042830049991608,0.14388081431388855,0.15196916460990906,0.17298077046871185,0.14388081431388855
2015-03-26,0.16501107811927795,0.19330647587776184,0.169670969247818,0.1448516696691513,0.16361118853092194,0.16354863345623016
2015-03-27,0.1528943032026291,0.17807738482952118,0.18903103470802307,0.14155295491218567,0.16902391612529755,0.16942036151885986
2015-03-30,0.16457296907901764,0.17391934990882874,0.17869941890239716,0.1396130621433258,0.16965998709201813,0.17353522777557373
2015-03-31,0.2083418220281601,0.1693333387374878,0.14358454942703247,0.14358454942703247,0.16110561788082123,0.17405013740062714
2015-04-01,0.1999761313199997,0.16780366003513336,0.14360828697681427,0.1415151208639145,0.15281158685684204,0.19428522884845734
2015-04-02,0.14593973755836487,0.17642882466316223,0.19125327467918396,0.13914255797863007,0.18553480505943298,0.1617007851600647
2015-04-06,0.1465340405702591,0.1807088702917099,0.18978984653949738,0.1465340405702591,0.18764768540859222,0.1487855762243271
2015-04-07,0.13925260305404663,0.18391473591327667,0.19055679440498352,0.13925260305404663,0.18653935194015503,0.16048389673233032
2015-04-08,0.14507828652858734,0.17624998092651367,0.2064172327518463,0.14507828652858734,0.182097926735878,0.14507828652858734
2015-04-09,0.14829930663108826,0.17379489541053772,0.19149261713027954,0.14829930663108826,0.18981458246707916,0.14829930663108826
2015-04-10,0.14950962364673615,0.1692432314157486,0.16983826458454132,0.15723076462745667,0.20466844737529755,0.14950962364673615
2015-04-13,0.15418823063373566,0.1660289168357849,0.16340689361095428,0.16679562628269196,0.19539210200309753,0.15418823063373566
2015-04-14,0.14989395439624786,0.1693776398897171,0.17225193977355957,0.15501819550991058,0.20356430113315582,0.14989395439624786
2015-04-15,0.14902739226818085,0.1695660650730133,0.172784686088562,0.1557849645614624,0.2038094699382782,0.14902739226818085
2015-04-16,0.14808134734630585,0.16232548654079437,0.16821689903736115,0.1545717716217041,0.21872307360172272,0.14808134734630585
2015-04-17,0.14529062807559967,0.17340317368507385,0.18453192710876465,0.14529062807559967,0.2061929851770401,0.14529062807559967
2015-04-20,0.1452925056219101,0.175368994474411,0.20769357681274414,0.1452925056219101,0.18105991184711456,0.1452925056219101
2015-04-21,0.13968442380428314,0.17191070318222046,0.1883057802915573,0.13968442380428314,0.2207302302122116,0.13968442380428314
2015-04-22,0.14209698140621185,0.18740034103393555,0.1760672628879547,0.14209698140621185,0.20879343152046204,0.14354494214057922
2015-04-23,0.14034585654735565,0.19240467250347137,0.17289692163467407,0.14034585654735565,0.20541398227214813,0.1485927253961563
2015-04-24,0.14217156171798706,0.1872325837612152,0.17616963386535645,0.14217156171798706,0.20878571271896362,0.1434689462184906
2015-04-27,0.1460447907447815,0.17285236716270447,0.1922539621591568,0.14658010005950928,0.19622401893138885,0.1460447907447815
2015-04-28,0.14674638211727142,0.1812407374382019,0.1816643476486206,0.14674638211727142,0.19685566425323486,0.14674638211727142
2015-04-29,0.1423605978488922,0.1808009147644043,0.19100719690322876,0.1423605978488922,0.19352488219738007,0.14994582533836365
2015-04-30,0.13590945303440094,0.1714758723974228,0.20157790184020996,0.13590945303440094,0.21921783685684204,0.13590945303440094
2015-05-01,0.1344272494316101,0.17232121527194977,0.24406468868255615,0.1344272494316101,0.18033237755298615,0.1344272494316101
2015-05-04,0.13900695741176605,0.17860130965709686,0.17627690732479095,0.13900695741176605,0.22456274926662445,0.1425451934337616
2015-05-05,0.1419522762298584,0.17992983758449554,0.17736652493476868,0.141837477684021,0.21707645058631897,0.141837477684021
2015-05-06,0.13510054349899292,0.18121865391731262,0.19056826829910278,0.13510054349899292,0.21327166259288788,0.14474034309387207
2015-05-07,0.1319730281829834,0.1780136078596115,0.20371784269809723,0.1319730281829834,0.20935966074466705,0.14496281743049622
2015-05-08,0.1468326300382614,0.1753825545310974,0.1884983628988266,0.14265602827072144,0.19428619742393494,0.1523442268371582
2015-05-11,0.21604040265083313,0.15427613258361816,0.1402108371257782,0.15918390452861786,0.19007785618305206,0.1402108371257782
2015-05-12,0.19504469633102417,0.16017302870750427,0.14262256026268005,0.1643684059381485,0.19516867399215698,0.14262256026268005
2015-05-13,0.1630823016166687,0.18172653019428253,0.1491835117340088,0.16770903766155243,0.18911510705947876,0.1491835117340088
2015-05-14,0.15166088938713074,0.18141040205955505,0.15999522805213928,0.16866900026798248,0.1886298954486847,0.14963461458683014
2015-05-15,0.20207957923412323,0.16675271093845367,0.1427648514509201,0.16668298840522766,0.17895501852035522,0.1427648514509201
2015-05-18,0.21071968972682953,0.16163797676563263,0.14332452416419983,0.16579429805278778,0.17519904673099518,0.14332452416419983
2015-05-19,0.19175446033477783,0.16126686334609985,0.1465456336736679,0.17711766064167023,0.17676971852779388,0.1465456336736679
2015-05-20,0.19202758371829987,0.1608070433139801,0.14871574938297272,0.18007345497608185,0.16966037452220917,0.14871574938297272
2015-05-21,0.19153350591659546,0.16122061014175415,0.14805273711681366,0.1793331354856491,0.17180727422237396,0.14805273711681366
2015-05-22,0.2007758766412735,0.16996054351329803,0.1456569880247116,0.15780064463615417,0.1801489293575287,0.1456569880247116
2015-05-26,0.21268102526664734,0.169453963637352,0.14652523398399353,0.15441760420799255,0.17039699852466583,0.14652523398399353
2015-05-27,0.154217928647995,0.19100449979305267,0.1482648104429245,0.1504720002412796,0.2023066282272339,0.15373417735099792
2015-05-28,0.15086203813552856,0.18243905901908875,0.1559407263994217,0.15525735914707184,0.2046387493610382,0.15086203813552856
2015-05-29,0.14836308360099792,0.18746119737625122,0.17236560583114624,0.14836308360099792,0.19508393108844757,0.14836308360099792
2015-06-01,0.1427934318780899,0.1800679713487625,0.20157413184642792,0.1427934318780899,0.18428762257099152,0.14848347008228302
2015-06-02,0.1426871418952942,0.18019531667232513,0.20135872066020966,0.1426871418952942,0.18457549810409546,0.14849619567394257
2015-06-03,0.1423451155424118,0.18130259215831757,0.20109349489212036,0.1423451155424118,0.18452076613903046,0.14839297533035278
2015-06-04,0.14278541505336761,0.18007148802280426,0.2015603631734848,0.14278541505336761,0.18427427113056183,0.14852303266525269
2015-06-05,0.14251038432121277,0.17943602800369263,0.20111964643001556,0.14251038432121277,0.1900598108768463,0.14436370134353638
2015-06-08,0.14064227044582367,0.1760229915380478,0.20916947722434998,0.14064227044582367,0.19288067519664764,0.14064227044582367
2015-06-09,0.14050430059432983,0.17435073852539062,0.2116561383008957,0.14050430059432983,0.1924801915884018,0.14050430059432983
2015-06-10,0.13743248581886292,0.17500001192092896,0.22166107594966888,0.13743248581886292,0.19104140996932983,0.13743248581886292
2015-06-11,0.1425190418958664,0.17943741381168365,0.20113658905029297,0.1425190418958664,0.19005073606967926,0.14433711767196655
2015-06-12,0.14623692631721497,0.17579086124897003,0.1835959404706955,0.14623692631721497,0.20126208662986755,0.146877259016037
2015-06-15,0.1425776481628418,0.17937348783016205,0.20079851150512695,0.1425776481628418,0.1900104135274887,0.14466233551502228
2015-06-16,0.1384492814540863,0.17640972137451172,0.2176332175731659,0.1384492814540863,0.1906091570854187,0.1384492814540863
2015-06-17,0.15140752494335175,0.1744728535413742,0.18740244209766388,0.14156033098697662,0.18938876688480377,0.15576805174350739
2015-06-18,0.16302943229675293,0.16916534304618835,0.17010705173015594,0.14475713670253754,0.19696161150932312,0.15597936511039734
2015-06-19,0.18376369774341583,0.17484909296035767,0.1509038656949997,0.1509038656949997,0.18867555260658264,0.1509038656949997
2015-06-22,0.20204181969165802,0.17209862172603607,0.14909404516220093,0.14909404516220093,0.17857736349105835,0.14909404516220093
2015-06-23,0.20467311143875122,0.17157065868377686,0.14879073202610016,0.14879073202610016,0.17738403379917145,0.14879073202610016
2015-06-24,0.1957014948129654,0.15290647745132446,0.15187016129493713,0.15865926444530487,0.1889924257993698,0.15187016129493713
2015-06-25,0.1728794276714325,0.16736820340156555,0.1606556922197342,0.14317262172698975,0.2008756399154663,0.1550484150648117
2015-06-26,0.1430799961090088,0.18282286822795868,0.1930084079504013,0.14004002511501312,0.17859356105327606,0.16245518624782562
2015-06-29,0.20372381806373596,0.16826248168945312,0.1487540602684021,0.1487540602684021,0.1723892241716385,0.158116415143013
2015-06-30,0.1595628261566162,0.17354436218738556,0.18105894327163696,0.1407647430896759,0.17644287645816803,0.16862620413303375
2015-07-01,0.17066198587417603,0.16589106619358063,0.16898974776268005,0.13979816436767578,0.18301105499267578,0.17164795100688934
2015-07-02,0.17246639728546143,0.16441282629966736,0.15507063269615173,0.14379365742206573,0.1908443421125412,0.17341214418411255
2015-07-06,0.172318696975708,0.17550906538963318,0.15742531418800354,0.14209069311618805,0.17483778297901154,0.17781849205493927
2015-07-07,0.15920239686965942,0.1643412858247757,0.17125937342643738,0.14075322449207306,0.19370870292186737,0.17073498666286469
2015-07-08,0.1678389608860016,0.18437255918979645,0.16656699776649475,0.14195984601974487,0.16640257835388184,0.17285902798175812
2015-07-09,0.16080866754055023,0.17418548464775085,0.18461789190769196,0.14235758781433105,0.16008220613002777,0.17794813215732574
2015-07-10,0.16484257578849792,0.17182371020317078,0.18482321500778198,0.14853745698928833,0.16120178997516632,0.16877125203609467
2015-07-13,0.1520569771528244,0.20067909359931946,0.1827676147222519,0.1447424590587616,0.16405156254768372,0.15570227801799774
2015-07-14,0.20908360183238983,0.19038133323192596,0.1462080031633377,0.1462080031633377,0.1462080031633377,0.16191108524799347
2015-07-15,0.15873996913433075,0.19898156821727753,0.16922929883003235,0.13954350352287292,0.16625137627124786,0.1672542244195938
2015-07-16,0.18947833776474,0.19220326840877533,0.15416483581066132,0.15176041424274445,0.16063274443149567,0.15176041424274445
2015-07-17,0.19354237616062164,0.18936994671821594,0.14804737269878387,0.15050670504570007,0.16857001185417175,0.1499636024236679
2015-07-20,0.1522863656282425,0.1931799352169037,0.1555185317993164,0.13915833830833435,0.19619475305080414,0.1636621057987213
2015-07-21,0.1385428011417389,0.19291910529136658,0.15697331726551056,0.1385428011417389,0.2144509106874466,0.1585710495710373
2015-07-22,0.13842688500881195,0.19188335537910461,0.15917886793613434,0.13771778345108032,0.21402041614055634,0.1587727814912796
2015-07-23,0.1566540151834488,0.18574464321136475,0.18373435735702515,0.14940707385540009,0.17505283653736115,0.14940707385540009
2015-07-24,0.1556703746318817,0.19859111309051514,0.1678234338760376,0.13793238997459412,0.1742512583732605,0.16573147475719452
2015-07-27,0.15462930500507355,0.19121073186397552,0.16900691390037537,0.1392083615064621,0.1701900064945221,0.17575466632843018
2015-07-28,0.1484663337469101,0.18110118806362152,0.18855507671833038,0.13980799913406372,0.17238572239875793,0.16968373954296112
2015-07-29,0.14790788292884827,0.1928814798593521,0.17947158217430115,0.14436008036136627,0.16584204137325287,0.16953693330287933
2015-07-30,0.15514591336250305,0.18658366799354553,0.1695498824119568,0.1401204764842987,0.17095232009887695,0.17764773964881897
2015-07-31,0.14344771206378937,0.17492766678333282,0.19529001414775848,0.14268851280212402,0.16217155754566193,0.18147456645965576
2015-08-03,0.1448594480752945,0.18254759907722473,0.1943405270576477,0.1448594480752945,0.17040501534938812,0.16298796236515045
2015-08-04,0.14585095643997192,0.180002361536026,0.19257524609565735,0.14585095643997192,0.16742590069770813,0.16829465329647064
2015-08-05,0.1477070450782776,0.1633078157901764,0.20600749552249908,0.1477070450782776,0.18756355345249176,0.1477070450782776
2015-08-06,0.1576164811849594,0.1791604608297348,0.18832409381866455,0.15353627502918243,0.16782645881175995,0.15353627502918243
2015-08-07,0.14692607522010803,0.18161514401435852,0.19146841764450073,0.14692607522010803,0.1662021428346634,0.16686215996742249
2015-08-10,0.13466113805770874,0.17396284639835358,0.22034209966659546,0.13466113805770874,0.17965246737003326,0.15672025084495544
2015-08-11,0.13556961715221405,0.17154079675674438,0.21071282029151917,0.13556961715221405,0.1879732608795166,0.15863387286663055
2015-08-12,0.13323314487934113,0.16428107023239136,0.21247059106826782,0.13323314487934113,0.1874626874923706,0.16931936144828796
2015-08-13,0.13187767565250397,0.17127488553524017,0.22379562258720398,0.13187767565250397,0.18315663933753967,0.15801748633384705
2015-08-14,0.13117726147174835,0.16797249019145966,0.22347675263881683,0.13117726147174835,0.1861979365348816,0.1599983274936676
2015-08-17,0.13098858296871185,0.16562606394290924,0.21385595202445984,0.13098858296871185,0.19837957620620728,0.16016121208667755
2015-08-18,0.13048036396503448,0.16689220070838928,0.2145548313856125,0.13048036396503448,0.19920921325683594,0.15838296711444855
2015-08-19,0.13364824652671814,0.1696232706308365,0.2024882286787033,0.13364824652671814,0.18599699437618256,0.17459499835968018
2015-08-20,0.13632729649543762,0.18358714878559113,0.18989881873130798,0.13467928767204285,0.19015814363956451,0.16534928977489471
2015-08-21,0.135052889585495,0.19646164774894714,0.22907912731170654,0.135052889585495,0.15427275002002716,0.15008075535297394
2015-08-24,0.1356189250946045,0.18334785103797913,0.25260987877845764,0.1356189250946045,0.1456226259469986,0.14718176424503326
2015-08-25,0.1386772245168686,0.1808742880821228,0.233595609664917,0.1386772245168686,0.15637733042240143,0.15179836750030518
2015-08-26,0.13489310443401337,0.1880757361650467,0.23349040746688843,0.13489310443401337,0.15445375442504883,0.1541939228773117
2015-08-27,0.13450360298156738,0.19205406308174133,0.21703661978244781,0.13450360298156738,0.15642905235290527,0.1654730886220932
2015-08-28,0.13941457867622375,0.18591344356536865,0.20692768692970276,0.13922539353370667,0.1688416600227356,0.1596771627664566
2015-08-31,0.13985928893089294,0.18761025369167328,0.20399267971515656,0.13985928893089294,0.16635848581790924,0.16232001781463623
2015-09-01,0.13738016784191132,0.19191484153270721,0.20428383350372314,0.13738016784191132,0.16728359460830688,0.16175737977027893
2015-09-02,0.1322796791791916,0.18289202451705933,0.2253052443265915,0.1322796791791916,0.1700529307126999,0.1571904718875885
2015-09-03,0.13259541988372803,0.18469397723674774,0.21953611075878143,0.13259541988372803,0.17881736159324646,0.1517617553472519
2015-09-04,0.13604676723480225,0.18309232592582703,0.2111937403678894,0.13604676723480225,0.1783190667629242,0.1553013175725937
2015-09-08,0.13287176191806793,0.1802133172750473,0.22312107682228088,0.13287176191806793,0.18131355941295624,0.1496085226535797
2015-09-09,0.1453106701374054,0.17837411165237427,0.19281257688999176,0.1341235339641571,0.19634081423282623,0.15303821861743927
2015-09-10,0.14498579502105713,0.17670871317386627,0.1972002238035202,0.13967283070087433,0.1812855452299118,0.16014690697193146
2015-09-11,0.13944992423057556,0.17785368859767914,0.19684883952140808,0.13473036885261536,0.19820939004421234,0.15290777385234833
2015-09-14,0.14813144505023956,0.17973263561725616,0.18791431188583374,0.1338600516319275,0.19592894613742828,0.15443260967731476
2015-09-15,0.14537577331066132,0.19601696729660034,0.17990253865718842,0.13646087050437927,0.17959673702716827,0.1626470983028412
2015-09-16,0.14860045909881592,0.1871340125799179,0.1700790673494339,0.1333957016468048,0.1892060488462448,0.17158472537994385
2015-09-17,0.16938316822052002,0.18725518882274628,0.15142759680747986,0.13658255338668823,0.1752660721540451,0.1800854206085205
2015-09-18,0.16938357055187225,0.18725532293319702,0.15142729878425598,0.13658267259597778,0.17526556551456451,0.18008558452129364
2015-09-21,0.159851536154747,0.1941782832145691,0.16036821901798248,0.13863635063171387,0.17006219923496246,0.1769033521413803
2015-09-22,0.16939830780029297,0.18685832619667053,0.1517329066991806,0.13663700222969055,0.17530351877212524,0.18006998300552368
2015-09-23,0.16161547601222992,0.17882779240608215,0.1607171893119812,0.1356968879699707,0.18379971385002136,0.17934288084506989
2015-09-24,0.15061619877815247,0.16679517924785614,0.16762539744377136,0.1337377429008484,0.19235163927078247,0.1888737827539444
2015-09-25,0.14456520974636078,0.1704835593700409,0.17510293424129486,0.13504305481910706,0.1899758130311966,0.1848294585943222
2015-09-28,0.17862895131111145,0.1587677150964737,0.14243315160274506,0.13979925215244293,0.1941239982843399,0.18624688684940338
2015-09-29,0.15830764174461365,0.17349772155284882,0.15654553472995758,0.13546648621559143,0.1813332587480545,0.19484931230545044
2015-09-30,0.15443462133407593,0.1776525229215622,0.16985422372817993,0.13894662261009216,0.16247831284999847,0.1966337263584137
2015-10-01,0.1564531773328781,0.170864537358284,0.1758844256401062,0.14118923246860504,0.16652467846870422,0.18908390402793884
2015-10-02,0.14713695645332336,0.16527985036373138,0.1856997162103653,0.1373233199119568,0.18078455328941345,0.1837756335735321
2015-10-05,0.14712418615818024,0.1652820110321045,0.18571798503398895,0.13732317090034485,0.1807803213596344,0.18377235531806946
2015-10-06,0.14951586723327637,0.1701292246580124,0.18953296542167664,0.14977878332138062,0.19064360857009888,0.15039946138858795
2015-10-07,0.14795535802841187,0.16773658990859985,0.19409224390983582,0.14811858534812927,0.19393248856067657,0.1481647789478302
2015-10-08,0.14295999705791473,0.17111189663410187,0.20163054764270782,0.14295999705791473,0.1983775645494461,0.14295999705791473
2015-10-09,0.145311638712883,0.17275108397006989,0.2003358155488968,0.145311638712883,0.19097818434238434,0.145311638712883
2015-10-12,0.15018664300441742,0.17826856672763824,0.1905185431241989,0.15018664300441742,0.1806529015302658,0.15018664300441742
2015-10-13,0.15410920977592468,0.18556861579418182,0.1667485535144806,0.15773162245750427,0.18548467755317688,0.15035733580589294
2015-10-14,0.15346691012382507,0.18460503220558167,0.16547423601150513,0.15593203902244568,0.19229260087013245,0.14822913706302643
2015-10-15,0.14402376115322113,0.1941673308610916,0.19186922907829285,0.14402376115322113,0.18189220130443573,0.14402376115322113
2015-10-16,0.15138226747512817,0.18331539630889893,0.16678333282470703,0.1699923872947693,0.18041467666625977,0.1481119990348816
2015-10-19,0.17598563432693481,0.17933079600334167,0.1527751237154007,0.18133395910263062,0.15779933333396912,0.1527751237154007
2015-10-20,0.17231516540050507,0.18143005669116974,0.1533208191394806,0.17817291617393494,0.1624159812927246,0.1523449718952179
2015-10-21,0.16205348074436188,0.18174411356449127,0.15519142150878906,0.16670994460582733,0.18608497083187103,0.1482160985469818
2015-10-22,0.17721278965473175,0.17994946241378784,0.14329023659229279,0.15782135725021362,0.19843588769435883,0.14329023659229279
2015-10-23,0.17982012033462524,0.18478326499462128,0.14549337327480316,0.15579459071159363,0.18861526250839233,0.14549337327480316
2015-10-26,0.1436358541250229,0.17374783754348755,0.1787285953760147,0.15400199592113495,0.2062498927116394,0.1436358541250229
2015-10-27,0.14329251646995544,0.1737692654132843,0.18883419036865234,0.15279977023601532,0.19801175594329834,0.14329251646995544
2015-10-28,0.14343851804733276,0.17411375045776367,0.18925194442272186,0.15297776460647583,0.19677957892417908,0.14343851804733276
2015-10-29,0.14216220378875732,0.1800255924463272,0.17934374511241913,0.14928919076919556,0.20701701939105988,0.14216220378875732
2015-10-30,0.14625284075737,0.1705074906349182,0.14625284075737,0.1684942990541458,0.22223973274230957,0.14625284075737
2015-11-02,0.1433337777853012,0.17543308436870575,0.16319186985492706,0.15227805078029633,0.22242945432662964,0.1433337777853012
2015-11-03,0.1436643749475479,0.17267751693725586,0.15619216859340668,0.15560482442378998,0.22819674015045166,0.1436643749475479
2015-11-04,0.1450982242822647,0.1726178079843521,0.15066324174404144,0.1628066450357437,0.2237158566713333,0.1450982242822647
2015-11-05,0.1421336531639099,0.18001821637153625,0.17953379452228546,0.1492738425731659,0.20690684020519257,0.1421336531639099
2015-11-06,0.142819344997406,0.18152298033237457,0.17804132401943207,0.15059369802474976,0.2042032927274704,0.142819344997406
2015-11-09,0.14855460822582245,0.1837412267923355,0.15340133011341095,0.16520389914512634,0.2005442976951599,0.14855460822582245
2015-11-10,0.14123640954494476,0.1872943788766861,0.1735457479953766,0.15170665085315704,0.20498041808605194,0.14123640954494476
2015-11-11,0.142094224691391,0.18830756843090057,0.18978577852249146,0.14335288107395172,0.19436529278755188,0.142094224691391
2015-11-12,0.14452828466892242,0.18152379989624023,0.2179151028394699,0.14452828466892242,0.16697627305984497,0.14452828466892242
2015-11-13,0.1365756094455719,0.17522366344928741,0.2259480059146881,0.1365756094455719,0.18910150229930878,0.1365756094455719
2015-11-16,0.1397516429424286,0.16958889365196228,0.23577602207660675,0.1397516429424286,0.17538021504878998,0.1397516429424286
2015-11-17,0.13971427083015442,0.17328032851219177,0.2417864054441452,0.13971427083015442,0.16579051315784454,0.13971427083015442
2015-11-18,0.14037398993968964,0.175474613904953,0.24230748414993286,0.14037398993968964,0.16109596192836761,0.14037398993968964
2015-11-19,0.13792935013771057,0.17571155726909637,0.23449629545211792,0.13792935013771057,0.17600412666797638,0.13792935013771057
2015-11-20,0.1405748575925827,0.1933826506137848,0.21292094886302948,0.1405748575925827,0.17197184264659882,0.1405748575925827
2015-11-23,0.14434650540351868,0.20796054601669312,0.17435860633850098,0.14434650540351868,0.1846412867307663,0.14434650540351868
2015-11-24,0.14957349002361298,0.203937828540802,0.1694076806306839,0.14377523958683014,0.18674322962760925,0.14656254649162292
2015-11-25,0.14889389276504517,0.2037055492401123,0.1699257344007492,0.14350348711013794,0.187430739402771,0.146540567278862
2015-11-27,0.1696873903274536,0.19454193115234375,0.15519091486930847,0.14257922768592834,0.17918504774570465,0.15881553292274475
2015-11-30,0.16867239773273468,0.19526231288909912,0.15635569393634796,0.14273551106452942,0.17859090864658356,0.15838323533535004
